name,stop_id,Category,Location,Sub Location,Description,Sub Description,Item,Finding,On Site Finding,Recommendation,Recommended Value,Deviation,Measure Units,Costing Info,Estimated Cost,Notes,Code Reference,Priority,Progress,Resolution,Projected Completion Date,Actual Completion Date,Actual Cost,Comments,Contractor,Landlord/Owner,Tenant,Both,Assignment,stop_lat,stop_lon,Designated Staff
"GCS081 - Forest Springs Drive at Forest Springs Mobilehome Community - Northbound - Forest Springs Drive at Forest Springs Mobilehome Community
Grass Valley, CA 95945",25020,Benches,Exterior,,"Bench Next to Pole Stop @ 39.155792943007, -121.062549948692",,Clear Floor Space,No clear floor space provided at the bench.,Not Found,Provide compliant clear floor space for the bench at one end.,See Recommendation,,,,"$1,840.00",,"ADA 206, 305, 903.2 ,  CA 11B-206, 305, 903.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.155792943007,-121.062549948692,
"GCS081 - Forest Springs Drive at Forest Springs Mobilehome Community - Northbound - Forest Springs Drive at Forest Springs Mobilehome Community
Grass Valley, CA 95945",25019,Benches,Exterior,,"Bench Next to Pole Stop @ 39.155792943007, -121.062549948692",,On Accessible Route,The bench is not on an accessible route.,Not Accessible,Provide a compliant accessible route to the benches.,See Recommendation,,,Provide compliant route,"$1,840.00",,"ADA 205, 228, 305, 308, 309, 903",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.155792943007,-121.062549948692,
"GCS081 - Forest Springs Drive at Forest Springs Mobilehome Community - Northbound - Forest Springs Drive at Forest Springs Mobilehome Community
Grass Valley, CA 95945",24532,Pole Stops,Exterior,,"Pole Stop @ 39.155792943007, -121.062549948692",,Visibility,The Timetable/Schedule/Map information is not visible from the sidewalk.,Not Visible,Provide Timetable/Schedule/Map information signage that is visible from the sidewalk.,See Recommendation,,,,$158.00,,"ADA 810.4, R211",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.155792943007,-121.062549948692,
"GCS081 - Forest Springs Drive at Forest Springs Mobilehome Community - Northbound - Forest Springs Drive at Forest Springs Mobilehome Community
Grass Valley, CA 95945",24533,Pole Stops,Exterior,,"Pole Stop @ 39.155792943007, -121.062549948692",,Boarding Pad,No bus boarding pad/landing area is provided.,Not Found,Provide a compliant bus boarding pad/landing area.,See Recommendation,,,,,,"ADA 810.2, R213, R308.1,  CA 11B-810.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.155792943007,-121.062549948692,
"GCS081 - Forest Springs Drive at Forest Springs Mobilehome Community - Northbound - Forest Springs Drive at Forest Springs Mobilehome Community
Grass Valley, CA 95945",24531,Pole Stops,Exterior,,"Pole Stop @ 39.155792943007, -121.062549948692",,Information Post,The information post is not located on an accessible route.,Not Found,Make sure the information post is on an accessible route.,See Recommendation,,,,,,"ADA 402,  CA 11B-810",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.155792943007,-121.062549948692,
"GCS082 - Manzanita Avenue at Mt Air Mobilehome Park - Northbound - Manzanita Avenue at Mt Air Mobilehome Park
Grass Valley, CA 95945",24682,Pole Stops,Exterior,,"Pole Stop @ 39.161366775018, -121.059079170227",,Missing,Pole missing or damaged at time of inspection.,Not Found,Provide a compliant pole stop.,See Recommendation,,,,,Notes : Location Per Cnts.Routematch.Com,"ADA 810.4, R211",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.161366775018,-121.059079170227,
"GCS082 - Manzanita Avenue at Mt Air Mobilehome Park - Northbound - Manzanita Avenue at Mt Air Mobilehome Park
Grass Valley, CA 95945",24683,Pole Stops,Exterior,,"Pole Stop @ 39.161366775018, -121.059079170227",,Boarding Pad,No bus boarding pad/landing area is provided.,Not Found,Provide a compliant bus boarding pad/landing area.,See Recommendation,,,,,Notes : Location Per Cnts.Routematch.Com,"ADA 810.2, R213, R308.1,  CA 11B-810.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.161366775018,-121.059079170227,
"GCS083 - Sutton Way at Glenbrook Center - Northbound - Sutton Way at Glenbrook Center
Grass Valley, CA 95945",24634,Bus Stops,Exterior,,"Bus Stop @ 39.232390263740, -121.036532521248",,Bus Stop Pad Width,Bus stop pad is not compliant.,51.00 inches,Provide a compliant bus stop pad.,At least 60.00 inches,-9.00,inches,,"$3,168.00",,ADA 810,Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.232390263740,-121.036532521248,
"GCS083 - Sutton Way at Glenbrook Center - Northbound - Sutton Way at Glenbrook Center
Grass Valley, CA 95945",24635,Bus Stops,Exterior,,"Bus Stop @ 39.232390263740, -121.036532521248",,Bus Stop Pad Slope,Bus stop pad is not compliant.,4.60 percent,Provide a compliant bus stop pad.,Up to 2.08 percent,2.52,percent,,"$3,168.00",,"ADA 810,  CA 11B-810.2.4",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.232390263740,-121.036532521248,
"GCS083 - Sutton Way at Glenbrook Center - Northbound - Sutton Way at Glenbrook Center
Grass Valley, CA 95945",24633,Bus Stops,Exterior,,"Bench @ 39.232390263740, -121.036532521248",,Clear Ground Space Width,Bench at the bus stop is not compliant.,22.50 inches,Provide a compliant bench at the bus stop.,At least 30.00 inches,-7.50,inches,,$816.00,,ADA 903,Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.232390263740,-121.036532521248,
"GCS084 - Alta Street at Country Preschool - Alta Street at Country Preschool
Grass Valley, CA 95945",25021,Pole Stops,Exterior,,"GCS084 @ 39.226223662898, -121.069132089615",,Boarding Pad,No bus boarding pad/landing area is provided.,Not Found,Provide a compliant bus boarding pad/landing area.,See Recommendation,,,,,,"ADA 810.2, R213, R308.1,  CA 11B-810.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.226223662898,-121.069132089615,
"GCS085 - Alta Street at Devere Mautino Park - Alta Street at Devere Mautino Park
Grass Valley, CA 95945",18885,Pole Stops,Exterior,,"GCS085 @ 39.227698876153, -121.070151329041",,Boarding Pad,No bus boarding pad/landing area is provided.,Not Found,Provide a compliant bus boarding pad/landing area.,See Recommendation,,,,,,"ADA 810.2, R213, R308.1,  CA 11B-810.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.227698876153,-121.070151329041,
"GCS085 - Alta Street at Devere Mautino Park - Alta Street at Devere Mautino Park
Grass Valley, CA 95945",18884,Pole Stops,Exterior,,"GCS085 @ 39.227698876153, -121.070151329041",,Information Post,The information post is not located on an accessible route.,Not Found,Make sure the information post is on an accessible route.,See Recommendation,,,,,,"ADA 402,  CA 11B-810",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.227698876153,-121.070151329041,
"GCS086 - Alta Street at Dolores Drive - Alta Street at Dolores Drive
Grass Valley, CA 95945",18886,Pole Stops,Exterior,,"GCS086 @ 39.229336118786, -121.071331501007",,Information Post,The information post is not located on an accessible route.,Not Found,Make sure the information post is on an accessible route.,See Recommendation,,,,,,"ADA 402,  CA 11B-810",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.229336118786,-121.071331501007,
"GCS086 - Alta Street at Dolores Drive - Alta Street at Dolores Drive
Grass Valley, CA 95945",18888,Pole Stops,Exterior,,"GCS086 @ 39.229336118786, -121.071331501007",,Boarding Pad,No bus boarding pad/landing area is provided.,Not Found,Provide a compliant bus boarding pad/landing area.,See Recommendation,,,,,,"ADA 810.2, R213, R308.1,  CA 11B-810.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.229336118786,-121.071331501007,
"GCS086 - Alta Street at Dolores Drive - Alta Street at Dolores Drive
Grass Valley, CA 95945",18887,Pole Stops,Exterior,,"GCS086 @ 39.229336118786, -121.071331501007",,Visibility,The Timetable/Schedule/Map information is not visible from the sidewalk.,Not Visible,Provide Timetable/Schedule/Map information signage that is visible from the sidewalk.,See Recommendation,,,,$158.00,,"ADA 810.4, R211",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.229336118786,-121.071331501007,
"GCS087 - Alta Street at Ivy Street - Alta Street at Ivy Street
Grass Valley, CA 95945",18878,Pole Stops,Exterior,,GCS087,,Length,The length of the boarding pad/landing area is not compliant.,57.50 inches,Provide a compliant boarding pad/landing area.,At least 96.00 inches,-38.50,inches,,,,"ADA 810.2.2, R308.1.1.1",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS087 - Alta Street at Ivy Street - Alta Street at Ivy Street
Grass Valley, CA 95945",18879,Pole Stops,Exterior,,GCS087,,Slope,The slope of the boarding pad/landing area is not the same as the street.,Not Compliant,Provide a compliant slope.,See Recommendation,,,,,,"ADA 810.2.4, R308.1.1.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS087 - Alta Street at Ivy Street - Alta Street at Ivy Street
Grass Valley, CA 95945",18880,Pole Stops,Exterior,,GCS087,,Cross Slope,The cross slope of the boarding pad/landing area is not compliant.,15.50 percent,Provide a compliant cross slope.,Up to 2.08 percent,13.42,percent,,,,"ADA 810.2.4, R308.1.1.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS088 - Alta Sierra at Johnson Place - Alta Sierra at Johnson Place
Alta Sierra, CA 95949",24847,Pole Stops,Exterior,,"Pole Stop @ 39.141386285759, -121.069604158401",,Boarding Pad,No bus boarding pad/landing area is provided.,Not Found,Provide a compliant bus boarding pad/landing area.,See Recommendation,,,,,,"ADA 810.2, R213, R308.1,  CA 11B-810.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.141386285759,-121.069604158401,
"GCS088 - Alta Sierra at Johnson Place - Alta Sierra at Johnson Place
Alta Sierra, CA 95949",24846,Pole Stops,Exterior,,"Pole Stop @ 39.141386285759, -121.069604158401",,Information Post,The information post is not located on an accessible route.,Not Found,Make sure the information post is on an accessible route.,See Recommendation,,,,,,"ADA 402,  CA 11B-810",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.141386285759,-121.069604158401,
"GCS089 - Alta Street at Johnson Place - Alta Street at Johnson Place
Grass Valley, CA 95945",18891,Pole Stops,Exterior,,GCS089,,Cross Slope,The cross slope of the boarding pad/landing area is not compliant.,2.50 percent,Provide a compliant cross slope.,Up to 2.08 percent,0.42,percent,,,,"ADA 810.2.4, R308.1.1.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS089 - Alta Street at Johnson Place - Alta Street at Johnson Place
Grass Valley, CA 95945",18890,Pole Stops,Exterior,,GCS089,,Slope,The slope of the boarding pad/landing area is not the same as the street.,Not Compliant,Provide a compliant slope.,See Recommendation,,,,,,"ADA 810.2.4, R308.1.1.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS089 - Alta Street at Johnson Place - Alta Street at Johnson Place
Grass Valley, CA 95945",18889,Pole Stops,Exterior,,GCS089,,Length,The length of the boarding pad/landing area is not compliant.,57.50 inches,Provide a compliant boarding pad/landing area.,At least 96.00 inches,-38.50,inches,,,,"ADA 810.2.2, R308.1.1.1",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS090 - Alta Street Across from Devere Mautino Park - Alta Street Across from Devere Mautino Park
Grass Valley, CA 95945",24710,Pole Stops,Exterior,,"Pole Stop @ 39.227545122980, -121.070237159729",,Missing,Pole missing or damaged at time of inspection.,Not Found,Provide a compliant pole stop.,See Recommendation,,,,,,"ADA 810.4, R211",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.227545122980,-121.070237159729,
"GCS090 - Alta Street Across from Devere Mautino Park - Alta Street Across from Devere Mautino Park
Grass Valley, CA 95945",24711,Pole Stops,Exterior,,"Pole Stop @ 39.227545122980, -121.070237159729",,Boarding Pad,No bus boarding pad/landing area is provided.,Not Found,Provide a compliant bus boarding pad/landing area.,See Recommendation,,,,,,"ADA 810.2, R213, R308.1,  CA 11B-810.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.227545122980,-121.070237159729,
"GCS091 - Brighton Street at Gate 8 of Fairgrounds - Brighton Street at Gate 8 of Fairgrounds
Grass Valley, CA 95945",18969,Pole Stops,Exterior,,Pole Stop,,Length,The length of the boarding pad/landing area is not compliant.,59.50 inches,Provide a compliant boarding pad/landing area.,At least 96.00 inches,-36.50,inches,,,,"ADA 810.2.2, R308.1.1.1",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS091 - Brighton Street at Gate 8 of Fairgrounds - Brighton Street at Gate 8 of Fairgrounds
Grass Valley, CA 95945",18971,Pole Stops,Exterior,,Pole Stop,,Cross Slope,The cross slope of the boarding pad/landing area is not compliant.,5.70 percent,Provide a compliant cross slope.,Up to 2.08 percent,3.62,percent,,,,"ADA 810.2.4, R308.1.1.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS092 - Brighton Street at Fawcett Street - Brighton Street at Fawcett Street
Grass Valley, CA 95945",18965,Pole Stops,Exterior,,Pole Stop,,Length,The length of the boarding pad/landing area is not compliant.,60.00 inches,Provide a compliant boarding pad/landing area.,At least 96.00 inches,-36.00,inches,,,,"ADA 810.2.2, R308.1.1.1",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS093 - Brighton Street at Packard Drive - Brighton Street at Packard Drive
Grass Valley, CA 95945",18967,Pole Stops,Exterior,,Pole Stop,,Length,The length of the boarding pad/landing area is not compliant.,60.00 inches,Provide a compliant boarding pad/landing area.,At least 96.00 inches,-36.00,inches,,,,"ADA 810.2.2, R308.1.1.1",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS094 - Broad Street at Bennett Street - Broad Street at Bennett Street
Nevada City, CA 95959",25022,Pole Stops,Exterior,,Pole Stop,,Length,The length of the boarding pad/landing area is not compliant.,63.00 inches,Provide a compliant boarding pad/landing area.,At least 96.00 inches,-33.00,inches,,,,"ADA 810.2.2, R308.1.1.1",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS095 - Broad Street at Chief Kelly Drive - Broad Street at Chief Kelly Drive
Mount Aukum, CA 95656",24785,Pole Stops,Exterior,,"Pole Stop @ 39.267073525885, -121.027085781097",,Boarding Pad,No bus boarding pad/landing area is provided.,Not Found,Provide a compliant bus boarding pad/landing area.,See Recommendation,,,,,,"ADA 810.2, R213, R308.1,  CA 11B-810.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.267073525885,-121.027085781097,
"GCS095 - Broad Street at Chief Kelly Drive - Broad Street at Chief Kelly Drive
Mount Aukum, CA 95656",24784,Pole Stops,Exterior,,"Pole Stop @ 39.267073525885, -121.027085781097",,Information Post,The information post is not located on an accessible route.,Not Found,Make sure the information post is on an accessible route.,See Recommendation,,,,,,"ADA 402,  CA 11B-810",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.267073525885,-121.027085781097,
"GCS096- Coyote Street at Washington Street - Coyote Street at Washington Street
Nevada City, CA 95959",25023,Pole Stops,Exterior,,Pole Stop,,Length,The length of the boarding pad/landing area is not compliant.,58.50 inches,Provide a compliant boarding pad/landing area.,At least 96.00 inches,-37.50,inches,,,,"ADA 810.2.2, R308.1.1.1",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS096- Coyote Street at Washington Street - Coyote Street at Washington Street
Nevada City, CA 95959",24783,Pole Stops,Exterior,,Pole Stop,,Cross Slope,The cross slope of the boarding pad/landing area is not compliant.,3.10 percent,Provide a compliant cross slope.,Up to 2.08 percent,1.02,percent,,,,"ADA 810.2.4, R308.1.1.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS097 - Bennett Street at Ophir Street - Bennett Street at Ophir Street
Grass Valley, CA 95945",18999,Pole Stops,Exterior,,Pole Stop,,Length,The length of the boarding pad/landing area is not compliant.,59.50 inches,Provide a compliant boarding pad/landing area.,At least 96.00 inches,-36.50,inches,,,,"ADA 810.2.2, R308.1.1.1",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS098 - Colfax Avenue at Bottle Shop - Colfax Avenue at Bottle Shop
Grass Valley, CA 95945",19001,Pole Stops,Exterior,,Pole Stop,,Length,The length of the boarding pad/landing area is not compliant.,60.00 inches,Provide a compliant boarding pad/landing area.,At least 96.00 inches,-36.00,inches,,,,"ADA 810.2.2, R308.1.1.1",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS099 - Colfax Avenue Highway 174 Across from Cherry Street - Colfax Avenue Highway 174 Across from Cherry Street
Grass Valley, CA 95945",19003,Pole Stops,Exterior,,Pole Stop,,Length,The length of the boarding pad/landing area is not compliant.,60.00 inches,Provide a compliant boarding pad/landing area.,At least 96.00 inches,-36.00,inches,,,,"ADA 810.2.2, R308.1.1.1",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS099 - Colfax Avenue Highway 174 Across from Cherry Street - Colfax Avenue Highway 174 Across from Cherry Street
Grass Valley, CA 95945",19005,Pole Stops,Exterior,,Pole Stop,,Cross Slope,The cross slope of the boarding pad/landing area is not compliant.,2.50 percent,Provide a compliant cross slope.,Up to 2.08 percent,0.42,percent,,,,"ADA 810.2.4, R308.1.1.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS100 - Colfax Avenue Highway 174 Across from Clark Street - Colfax Avenue Highway 174 Across from Clark Street
Grass Valley, CA 95945",19006,Pole Stops,Exterior,,Pole Stop,,Length,The length of the boarding pad/landing area is not compliant.,59.50 inches,Provide a compliant boarding pad/landing area.,At least 96.00 inches,-36.50,inches,,,,"ADA 810.2.2, R308.1.1.1",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,,,
"GCS101 - Crown Point Circle Across from 333 Building - Crown Point Circle Across from 333 Building
Grass Valley, CA 95945",24451,Pole Stops,Exterior,,"Pole Stop @ 39.220110547391, -121.028845310211",,Boarding Pad,No bus boarding pad/landing area is provided.,Not Found,Provide a compliant bus boarding pad/landing area.,See Recommendation,,,,,,"ADA 810.2, R213, R308.1,  CA 11B-810.2",Not Set,Not_Set,Not_Set,,,$0.00,No Comments,,$0.00,$0.00,$0.00,Not_Set,39.220110547391,-121.028845310211,
